path,class,source,generator,split
/content/Image-forensics/data/raw/real/02960.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00282.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04246.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00832.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05848.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00841.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00869.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03386.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03475.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00083.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01051.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01737.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01075.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05249.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00239.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/02291.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03043.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01012.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04093.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03403.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03726.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04509.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01575.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00620.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02334.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00215.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/04567.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04815.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01828.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04646.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01104.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00350.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04659.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04072.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00719.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00361.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01284.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03524.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05420.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03220.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02240.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04788.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01382.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04960.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00377.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02956.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01170.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02083.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00305.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03057.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01888.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05114.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01427.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01588.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02985.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01254.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02935.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01867.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04984.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05975.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04264.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02703.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00664.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02143.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01989.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00277.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00636.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05425.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02023.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03303.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00386.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01934.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01898.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02591.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03970.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01332.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02747.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01597.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01155.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00012.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05392.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02930.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02501.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03391.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05895.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01906.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03525.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00814.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02292.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02214.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02600.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00759.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05003.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04348.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00041.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01232.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03504.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01813.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00931.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05086.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01739.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03222.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03001.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00675.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05313.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02128.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02265.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00192.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03510.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04723.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04783.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04314.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00259.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05753.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04076.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05877.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02177.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02155.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04797.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01889.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00940.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02337.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02147.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00631.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03461.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01240.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00082.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/01216.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03759.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00442.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03285.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00721.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00875.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04770.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00672.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04927.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00292.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01815.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01817.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04054.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02690.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00567.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01030.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00494.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02027.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00603.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01368.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01036.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00413.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03016.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05461.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02495.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04127.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03832.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01775.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04668.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01899.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03565.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04905.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04225.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01257.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00071.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/05364.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02730.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03713.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04120.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00376.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04325.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00460.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02993.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02302.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04027.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02909.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01506.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02218.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02780.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03990.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05184.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01901.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00180.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02859.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01909.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00733.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03825.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02522.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04714.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00901.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01574.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05568.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00358.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04818.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04278.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02333.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05182.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03227.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00488.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00127.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03606.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02876.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01488.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01102.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01305.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03005.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01627.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02062.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05878.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03594.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04896.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04853.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02470.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01326.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00847.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00551.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01037.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01820.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01953.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04999.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01165.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01069.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03465.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04910.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03133.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00276.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00343.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01638.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01157.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01882.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04689.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02931.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00079.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01697.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03651.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00395.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05268.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05997.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03228.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02910.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/02000.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00301.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05685.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02085.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01456.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04816.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04840.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03409.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02596.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/03375.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00689.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04924.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01817.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04487.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02882.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00485.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02700.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03960.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01856.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04281.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00076.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00115.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00491.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/02124.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00257.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04275.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02832.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01010.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03452.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01612.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01683.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00232.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/01700.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04303.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04845.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02724.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05208.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04502.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00044.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00139.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04649.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05567.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05077.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04990.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/03073.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/02954.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00607.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01810.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04112.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04238.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/midjourney/mj_00151.png,AI_GENERATED,ai,midjourney,train
/content/Image-forensics/data/raw/real/01848.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05172.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00086.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/05537.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/00794.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01586.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_04204.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/04727.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/real/04577.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02514.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05043.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01644.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02759.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01763.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00881.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/05821.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_01345.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_03003.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00448.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/00302.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_00242.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02385.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01180.JPEG,REAL,real,,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02877.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/ai/stable_diffusion/sd_02454.png,AI_GENERATED,ai,stable_diffusion,train
/content/Image-forensics/data/raw/real/01343.JPEG,REAL,real,,train
